propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
94476388,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/3a/b8/889919457.jpg,CHAMBERI 3,2,bj,290000.0,flat,sale,60.0,False,2,1,barrio Nuevos Ministerios-Ríos Rosas,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4372881,-3.698763,False,https://www.idealista.com/inmueble/94476388/,2520,False,good,False,True,4833.0,{'typology': 'flat'},"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso'}",True,False,False,False,False,,
94476385,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/77/fe/81/889919149.jpg,CHAMBERI,33,1,700000.0,flat,sale,220.0,True,3,2,Calle de Cea Bermúdez,Madrid,Madrid,Chamberí,es,Gaztambide,40.43964,-3.7136753,False,https://www.idealista.com/inmueble/94476385/,2997,False,good,False,True,3182.0,{'typology': 'flat'},"{'subtitle': 'Gaztambide, Madrid', 'title': 'Piso en Calle de Cea Bermúdez'}",False,False,False,False,False,,
94476362,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/2c/2f/889918662.jpg,J-18,23,4,191900.0,flat,sale,73.0,True,3,1,"Calle del Corregidor Juan de Bobadilla, 22",Madrid,Madrid,Moratalaz,es,Vinateros,40.4076864,-3.641863,True,https://www.idealista.com/inmueble/94476362/,5015,False,good,False,False,2629.0,{'typology': 'flat'},"{'subtitle': 'Vinateros, Madrid', 'title': 'Piso en Calle del Corregidor Juan de Bobadilla, 22'}",False,False,False,False,False,,
94476356,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/68/c0/889918817.jpg,MAUDES,38,3,920000.0,flat,sale,240.0,True,5,4,Calle de Raimundo Fernández Villaverde,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4450395,-3.7027821,False,https://www.idealista.com/inmueble/94476356/,3385,False,good,False,True,3833.0,{'typology': 'flat'},"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en Calle de Raimundo Fernández Villaverde'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94476331,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/e0/a0/889918477.jpg,TERUEL,7,2,300000.0,flat,sale,78.0,False,3,1,teruel,Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4518732,-3.6987475,False,https://www.idealista.com/inmueble/94476331/,4141,False,renew,False,True,3846.0,{'typology': 'flat'},"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en teruel'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94476018,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/01/00/889911857.jpg,,36,7,950000.0,flat,sale,221.0,True,5,3,"Calle del General Ampudia, 2",Madrid,Madrid,Chamberí,es,Vallehermoso,40.4419454,-3.7144746,True,https://www.idealista.com/inmueble/94476018/,3260,True,renew,False,True,4299.0,{'typology': 'flat'},"{'subtitle': 'Vallehermoso, Madrid', 'title': 'Piso en Calle del General Ampudia, 2'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 25000.0}",
94471408,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/0d/55/889905129.jpg,Estudio San Isidro,46,bj,75000.0,studio,sale,31.0,False,0,1,Calle Soldado José María Rey,Madrid,Madrid,Carabanchel,es,San Isidro,40.3930022,-3.7342769,False,https://www.idealista.com/inmueble/94471408/,3744,True,good,False,False,2419.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'San Isidro, Madrid', 'title': 'Estudio en Calle Soldado José María Rey'}",True,False,False,False,False,,
91337238,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/bf/6e/812262477.jpg,RP209202075312,45,3,319000.0,flat,sale,115.0,True,4,2,Calle de Ocaña,Madrid,Madrid,Latina,es,Aluche,40.3871937,-3.7549192,False,https://www.idealista.com/inmueble/91337238/,5534,False,good,False,True,2774.0,{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en Calle de Ocaña'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94475502,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/6d/15/889895609.jpg,RP179202186158,19,2,340000.0,flat,sale,74.0,False,3,1,Calle de Alfonso XII,Madrid,Madrid,Retiro,es,Jerónimos,40.4093359,-3.6900774,False,https://www.idealista.com/inmueble/94475502/,1054,False,renew,False,True,4595.0,{'typology': 'flat'},"{'subtitle': 'Jerónimos, Madrid', 'title': 'Piso en Calle de Alfonso XII'}",False,False,False,False,False,,
94475447,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/a9/92/889894545.jpg,2734,21,2,690000.0,flat,sale,112.0,True,2,2,Calle de San Vicente Ferrer,Madrid,Madrid,Centro,es,Malasaña-Universidad,40.4248884,-3.7091656,False,https://www.idealista.com/inmueble/94475447/,1358,False,good,False,True,6161.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en Calle de San Vicente Ferrer'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 30000.0}",
94475460,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/96/7a/85/889894424.jpg,2312,46,,315000.0,flat,sale,110.0,True,3,2,barrio Valdebernardo - Valderribas,Madrid,Madrid,Vicálvaro,es,Valdebernardo - Valderribas,40.3960591,-3.6245314,False,https://www.idealista.com/inmueble/94475460/,6748,False,good,False,True,2864.0,{'typology': 'flat'},"{'subtitle': 'Valdebernardo - Valderribas, Madrid', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94475379,https://img3.idealista.com/blur/WEB_LISTING/180/id.pro.es.image.master/88/a8/31/889893758.jpg,,22,2,159000.0,flat,sale,74.0,True,3,1,MAYORAZGO,Madrid,Leganés,Zarzaquemada,es,Zarzaquemada,40.3348146,-3.7485104,False,https://www.idealista.com/inmueble/94475379/,9767,False,good,False,True,2149.0,{'typology': 'flat'},"{'subtitle': 'Zarzaquemada, Leganés', 'title': 'Piso en MAYORAZGO'}",False,False,False,False,False,,
94475271,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/a7/86/889890443.jpg,,8,bj,315000.0,flat,sale,70.0,True,1,1,Plaza Doctor Laguna s/n,Madrid,Madrid,Retiro,es,Niño Jesús,40.4151421,-3.6727351,True,https://www.idealista.com/inmueble/94475271/,2342,False,good,False,True,4500.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Plaza Doctor Laguna s/n'}",False,False,False,False,False,,
94475286,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bf/11/fc/889889996.jpg,RP249202186186,23,3,122000.0,flat,sale,71.0,True,3,1,"Calle Condesa de Teba, 26",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3737637,-3.7591776,True,https://www.idealista.com/inmueble/94475286/,6741,False,good,False,False,1718.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Condesa de Teba, 26'}",False,False,False,False,False,,
94475200,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/50/4d/a1/889888291.jpg,,48,13,750000.0,flat,sale,190.0,True,3,2,Calle Leopoldo Alas Clarín,Madrid,Madrid,Fuencarral,es,Peñagrande,40.4799967,-3.7331521,False,https://www.idealista.com/inmueble/94475200/,7776,True,good,False,True,3947.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle Leopoldo Alas Clarín'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94475151,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/99/da/3d/889887088.jpg,,30,1,1050000.0,flat,sale,238.0,True,5,3,Calle de Samaría,Madrid,Madrid,Retiro,es,Niño Jesús,40.4133681,-3.6725614,False,https://www.idealista.com/inmueble/94475151/,2361,True,renew,False,True,4412.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Calle de Samaría'}",False,False,False,False,False,,
94475152,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/e9/15/889885938.jpg,,34,1,160000.0,flat,sale,55.0,True,2,1,Calle Caunedo,Madrid,Madrid,San Blas,es,Simancas,40.4360141,-3.6357477,False,https://www.idealista.com/inmueble/94475152/,5965,False,good,False,False,2909.0,{'typology': 'flat'},"{'subtitle': 'Simancas, Madrid', 'title': 'Piso en Calle Caunedo'}",False,False,False,False,False,,
94475138,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/8e/5f/889885605.jpg,,16,3,195000.0,studio,sale,24.0,True,0,1,Calle de Barbieri,Madrid,Madrid,Centro,es,Chueca-Justicia,40.4226521,-3.6964038,False,https://www.idealista.com/inmueble/94475138/,951,False,good,False,True,8125.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Estudio en Calle de Barbieri'}",False,False,False,False,False,,
94475119,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5b/44/43/889885922.jpg,TU CASA-SAN DIEGO-VALLECAS-MADRID,33,3,115500.0,flat,sale,75.0,True,2,1,SAN DIEGO,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.386219,-3.6663723,False,https://www.idealista.com/inmueble/94475119/,4277,False,good,False,False,1540.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en SAN DIEGO'}",False,False,False,False,False,,
94475014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/42/43/85/889882573.jpg,035,11,4,360000.0,flat,sale,77.0,True,2,1,"Calle de Jorge Juan, 147",Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4229685,-3.6665425,True,https://www.idealista.com/inmueble/94475014/,3011,False,good,False,False,4675.0,{'typology': 'flat'},"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en Calle de Jorge Juan, 147'}",False,False,False,False,False,,
94474994,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/bf/42/889881831.jpg,,28,2,149900.0,flat,sale,83.0,False,3,1,esfinge,Madrid,Madrid,San Blas,es,Canillejas,40.4402522,-3.6100874,False,https://www.idealista.com/inmueble/94474994/,8156,True,good,False,False,1806.0,{'typology': 'flat'},"{'subtitle': 'Canillejas, Madrid', 'title': 'Piso en esfinge'}",True,False,False,False,False,,
94475001,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/c1/bd/889882230.jpg,ID2190621,14,1,154900.0,flat,sale,56.0,False,2,1,Calle de Elfo,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4373407,-3.643051,False,https://www.idealista.com/inmueble/94475001/,5470,False,good,False,False,2766.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle de Elfo'}",False,False,False,False,False,,
94474978,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/bd/ca/889881457.jpg,ID1190621,13,1,199000.0,flat,sale,66.0,True,2,1,barrio Salvador,Madrid,Madrid,San Blas,es,Salvador,40.439368,-3.6336947,False,https://www.idealista.com/inmueble/94474978/,6279,False,good,False,False,3015.0,{'typology': 'flat'},"{'subtitle': 'Salvador, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94474963,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/1a/42/889881033.jpg,479157,16,2,165000.0,flat,sale,80.0,True,4,1,"Calle del Arroyo de la Media Legua, 42",Madrid,Madrid,Moratalaz,es,Media Legua,40.4086935,-3.6568798,True,https://www.idealista.com/inmueble/94474963/,3743,False,renew,False,False,2063.0,{'typology': 'flat'},"{'subtitle': 'Media Legua, Madrid', 'title': 'Piso en Calle del Arroyo de la Media Legua, 42'}",False,False,True,False,False,,
94474390,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/25/0e/889864052.jpg,,27,4,145000.0,flat,sale,74.0,True,3,1,Calle de Villavaliente,Madrid,Madrid,Latina,es,Lucero,40.4089194,-3.7512103,False,https://www.idealista.com/inmueble/94474390/,4348,True,renew,False,False,1959.0,{'typology': 'flat'},"{'subtitle': 'Lucero, Madrid', 'title': 'Piso en Calle de Villavaliente'}",True,False,False,False,False,,
94474814,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/7e/1f/889877337.jpg,,22,2,155000.0,flat,sale,65.0,True,2,1,Calle de Fuendetodos s/n,Madrid,Madrid,Latina,es,Los Cármenes,40.4040379,-3.7307311,True,https://www.idealista.com/inmueble/94474814/,2826,True,good,False,False,2385.0,{'typology': 'flat'},"{'subtitle': 'Los Cármenes, Madrid', 'title': 'Piso en Calle de Fuendetodos s/n'}",True,False,False,False,False,,
94474893,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/3b/73/889879425.jpg,,36,2,275000.0,flat,sale,100.0,True,3,1,"Calle de Ofelia Nieto, 9",Madrid,Madrid,Moncloa,es,Valdezarza,40.4585118,-3.7110471,True,https://www.idealista.com/inmueble/94474893/,4959,True,good,False,False,2750.0,{'typology': 'flat'},"{'subtitle': 'Valdezarza, Madrid', 'title': 'Piso en Calle de Ofelia Nieto, 9'}",True,False,False,False,False,,
94474009,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dc/01/83/889854524.jpg,,11,4,410000.0,flat,sale,75.0,True,2,1,Calle de altamirano,Madrid,Madrid,Moncloa,es,Argüelles,40.4331509,-3.7179014,False,https://www.idealista.com/inmueble/94474009/,2535,False,good,False,True,5467.0,{'typology': 'flat'},"{'subtitle': 'Argüelles, Madrid', 'title': 'Piso en Calle de altamirano'}",False,False,False,False,False,,
94473945,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/0f/77/889852977.jpg,MLUX-J9,15,14,1100000.0,flat,sale,222.0,True,4,4,barrio Estrella,Madrid,Madrid,Retiro,es,Estrella,40.4202604,-3.6608536,False,https://www.idealista.com/inmueble/94473945/,3405,False,good,False,True,4955.0,{'typology': 'flat'},"{'subtitle': 'Estrella, Madrid', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94474829,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/60/ab/c9/889878344.jpg,ABT-055CDP,5,2,525000.0,flat,sale,134.0,False,3,2,barrio Lista,Madrid,Madrid,Barrio de Salamanca,es,Lista,40.4353435,-3.6741632,False,https://www.idealista.com/inmueble/94474829/,3197,False,good,False,True,3918.0,{'typology': 'flat'},"{'subtitle': 'Lista, Madrid', 'title': 'Piso'}",True,False,False,False,False,,
94382026,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/b2/ed/887346583.jpg,28-00201,36,ss,127000.0,flat,sale,71.0,True,2,1,Calle Risco de Peloche,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3951108,-3.6570185,False,https://www.idealista.com/inmueble/94382026/,4267,False,good,False,False,1789.0,{'typology': 'flat'},"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle Risco de Peloche'}",False,False,False,False,False,,
94474863,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/b0/13/889878495.jpg,3556,20,2,186500.0,flat,sale,50.0,True,2,1,Calle de Emilio Gastesi Fernández,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4369134,-3.6482081,False,https://www.idealista.com/inmueble/94474863/,5063,False,good,False,False,3730.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle de Emilio Gastesi Fernández'}",False,False,False,False,False,,
94474778,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/c1/41/889875671.jpg,PCMNLEC,34,2,133000.0,penthouse,sale,41.0,False,0,1,Plaza del Campillo del Mundo Nuevo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4064965,-3.7085231,False,https://www.idealista.com/inmueble/94474778/,1137,True,renew,False,False,3244.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Ático en Plaza del Campillo del Mundo Nuevo'}",True,False,False,False,False,,
94474810,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/32/d3/fc/889918367.jpg,CALLE VARGAS,2,1,173000.0,flat,sale,30.0,False,1,1,Calle de Bretón de los Herreros,Madrid,Madrid,Chamberí,es,Nuevos Ministerios-Ríos Rosas,40.4377147,-3.7002542,False,https://www.idealista.com/inmueble/94474810/,2564,False,renew,False,True,5767.0,{'typology': 'flat'},"{'subtitle': 'Nuevos Ministerios-Ríos Rosas, Madrid', 'title': 'Piso en Calle de Bretón de los Herreros'}",True,False,False,False,False,,
94474758,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/48/25/f9/889876941.jpg,,7,1,149000.0,flat,sale,38.0,False,1,1,tarragona,Madrid,Madrid,Arganzuela,es,Palos de Moguer,40.4025767,-3.6975065,False,https://www.idealista.com/inmueble/94474758/,1364,False,good,False,False,3921.0,{'typology': 'flat'},"{'subtitle': 'Palos de Moguer, Madrid', 'title': 'Piso en tarragona'}",False,False,False,False,False,,
94474744,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2b/e8/5a/889875088.jpg,,38,3,380000.0,flat,sale,68.0,False,3,1,Calle del Amor de Dios,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4110238,-3.6966997,False,https://www.idealista.com/inmueble/94474744/,510,False,good,False,True,5588.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Calle del Amor de Dios'}",True,False,False,False,False,,
94474641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/32/8e/889874223.jpg,ACP134,28,bj,155000.0,flat,sale,45.0,True,1,1,Calle Nuestra Señora de Guadalupe,Madrid,Madrid,Barrio de Salamanca,es,Guindalera,40.4324407,-3.6645462,False,https://www.idealista.com/inmueble/94474641/,3622,False,good,False,True,3444.0,{'typology': 'flat'},"{'subtitle': 'Guindalera, Madrid', 'title': 'Piso en Calle Nuestra Señora de Guadalupe'}",False,False,False,False,False,,
94474710,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/5d/ca/889874174.jpg,,35,1,1300000.0,flat,sale,142.0,True,4,3,Calle Claudio Coello,Madrid,Madrid,Barrio de Salamanca,es,Castellana,40.4342043,-3.6860007,False,https://www.idealista.com/inmueble/94474710/,2492,True,good,False,True,9155.0,{'typology': 'flat'},"{'subtitle': 'Castellana, Madrid', 'title': 'Piso en Calle Claudio Coello'}",False,False,False,False,False,,
94369490,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/26/43/887024410.jpg,AB166,25,2,150000.0,flat,sale,85.0,True,3,1,barrio Los Rosales,Madrid,Madrid,Villaverde,es,Los Rosales,40.3476184,-3.6877977,False,https://www.idealista.com/inmueble/94369490/,7529,False,good,False,False,1765.0,{'typology': 'flat'},"{'subtitle': 'Los Rosales, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94388204,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/38/60/889013495.jpg,AB167,28,4,87000.0,flat,sale,61.0,True,2,1,barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3470468,-3.7070833,False,https://www.idealista.com/inmueble/94388204/,7538,False,good,False,False,1426.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94388215,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/07/c5/887514784.jpg,AB168,29,3,95000.0,flat,sale,67.0,True,2,1,barrio Villaverde Alto,Madrid,Madrid,Villaverde,es,Villaverde Alto,40.3441344,-3.7104117,False,https://www.idealista.com/inmueble/94388215/,7886,False,good,False,False,1418.0,{'typology': 'flat'},"{'subtitle': 'Villaverde Alto, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94474653,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/2e/a7/889872150.jpg,,16,5,299000.0,flat,sale,78.0,True,2,1,Calle del Porvenir,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4265012,-3.665132,False,https://www.idealista.com/inmueble/94474653/,3263,False,good,False,True,3833.0,{'typology': 'flat'},"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en Calle del Porvenir'}",True,False,False,False,False,,
